loan_id,customer_id,lender_type,principal,interest_rate,monthly_payment,loan_start_date,loan_status
7394,2486,finance_company,7800.0,0.15,747.5,2023-04-29,active
7395,2486,credit_card,6500.0,0.15,311.46,2023-06-08,active
7396,2486,bank,6600.0,0.05,1155.0,2023-11-01,active
7397,2487,finance_company,12100.0,0.15,1159.58,2023-04-30,active
7398,2487,credit_card,20300.0,0.15,1945.42,2023-06-11,active
7399,2487,credit_card,10900.0,0.15,2089.17,2023-10-06,active
7400,2487,finance_company,13000.0,0.25,2708.33,2023-12-26,active
7401,2488,bank,4500.0,0.05,196.88,2023-06-09,active
7402,2490,finance_company,19200.0,0.15,920.0,2023-03-15,active
7403,2490,credit_card,17200.0,0.15,1648.33,2023-08-24,active
7404,2490,finance_company,9600.0,0.15,920.0,2023-12-04,active
7405,2490,finance_company,15100.0,0.25,1572.92,2024-05-11,active
7406,2490,finance_company,18600.0,0.25,1937.5,2024-08-08,active
7407,2491,bank,2200.0,0.05,385.0,2023-04-12,active
7408,2491,credit_card,2900.0,0.15,277.92,2023-09-28,active
7409,2492,bank,2100.0,0.05,367.5,2023-04-27,active
7410,2493,credit_card,2400.0,0.15,230.0,2023-03-04,active
7411,2494,finance_company,19400.0,0.15,1859.17,2023-03-01,active
7412,2494,credit_card,16400.0,0.15,3143.33,2023-04-23,active
7413,2494,bank,10000.0,0.05,437.5,2023-06-12,active
7414,2496,finance_company,1900.0,0.15,91.04,2023-05-27,active
7415,2496,finance_company,5200.0,0.15,249.17,2023-10-11,active
7416,2497,finance_company,3100.0,0.15,297.08,2023-04-13,active
7417,2499,credit_card,2400.0,0.15,230.0,2023-06-10,active
7418,2502,finance_company,4300.0,0.15,412.08,2023-05-10,active
7419,2502,credit_card,1800.0,0.15,345.0,2023-07-07,active
7420,2503,bank,4600.0,0.05,201.25,2023-05-23,active
7421,2504,bank,2500.0,0.05,218.75,2023-02-10,active
7422,2504,bank,5900.0,0.05,258.12,2023-07-24,active
7423,2505,finance_company,9700.0,0.15,1859.17,2023-04-12,active
7424,2505,bank,11700.0,0.05,1023.75,2023-05-22,active
7425,2505,bank,4500.0,0.05,196.88,2023-08-11,active
7426,2505,finance_company,11200.0,0.25,1166.67,2023-12-13,active
7427,2507,bank,3000.0,0.05,131.25,2023-05-04,active
7428,2508,bank,4700.0,0.05,822.5,2023-04-21,active
7429,2508,credit_card,2900.0,0.15,138.96,2023-06-27,active
7430,2509,credit_card,14900.0,0.15,713.96,2023-04-18,active
7431,2509,bank,22400.0,0.05,3920.0,2023-07-15,active
7432,2509,credit_card,17500.0,0.15,3354.17,2023-12-15,active
7433,2509,finance_company,13700.0,0.25,713.54,2024-03-20,active
7434,2509,finance_company,12900.0,0.25,1343.75,2024-07-18,active
7435,2509,finance_company,12200.0,0.25,1270.83,2024-10-25,active
7436,2510,bank,3000.0,0.05,525.0,2023-02-09,active
7437,2511,credit_card,2500.0,0.15,239.58,2023-02-21,active
7438,2511,bank,5000.0,0.05,437.5,2023-05-29,active
7439,2514,bank,4800.0,0.05,840.0,2023-02-05,active
7440,2514,credit_card,2500.0,0.15,239.58,2023-05-17,active
7441,2516,bank,5800.0,0.05,507.5,2023-06-06,active
7442,2517,credit_card,5300.0,0.15,507.92,2023-06-10,active
7443,2517,credit_card,8500.0,0.15,407.29,2023-08-30,active
7444,2517,bank,9700.0,0.05,848.75,2023-10-27,active
7445,2517,finance_company,4500.0,0.25,234.38,2024-03-05,active
7446,2517,finance_company,3700.0,0.25,385.42,2024-07-01,active
7447,2518,credit_card,5600.0,0.15,268.33,2023-04-12,active
7448,2519,bank,2500.0,0.05,437.5,2023-06-28,active
7449,2521,finance_company,3000.0,0.15,287.5,2023-05-24,active
7450,2521,bank,2800.0,0.05,490.0,2023-09-25,active
7451,2523,credit_card,1700.0,0.15,81.46,2023-03-16,active
7452,2524,credit_card,10600.0,0.15,507.92,2023-04-24,active
7453,2524,bank,8500.0,0.05,743.75,2023-09-21,active
7454,2524,finance_company,7200.0,0.15,345.0,2023-11-03,active
7455,2525,credit_card,3400.0,0.15,162.92,2023-03-19,active
7456,2525,credit_card,1700.0,0.15,81.46,2023-04-26,active
7457,2527,bank,2200.0,0.05,385.0,2023-05-05,active
7458,2527,bank,1500.0,0.05,65.62,2023-06-09,active
7459,2528,finance_company,3200.0,0.15,306.67,2023-04-09,active
7460,2529,bank,1000.0,0.05,87.5,2023-03-22,active
7461,2529,credit_card,1000.0,0.15,95.83,2023-07-21,active
7462,2530,credit_card,3700.0,0.15,177.29,2023-05-17,active
7463,2530,bank,1500.0,0.05,262.5,2023-07-13,active
7464,2531,credit_card,5200.0,0.15,249.17,2023-04-29,active
7465,2532,finance_company,1500.0,0.15,287.5,2023-05-12,active
7466,2534,credit_card,12800.0,0.15,613.33,2023-04-19,active
7467,2534,bank,15300.0,0.05,1338.75,2023-05-24,active
7468,2534,credit_card,13000.0,0.15,1245.83,2023-08-29,active
7469,2534,finance_company,8500.0,0.25,885.42,2023-12-09,active
7470,2534,finance_company,18900.0,0.25,1968.75,2024-03-10,active
7471,2535,credit_card,3300.0,0.15,632.5,2023-03-22,active
7472,2536,finance_company,2200.0,0.15,421.67,2023-06-29,active
7473,2536,credit_card,2800.0,0.15,268.33,2023-10-25,active
7474,2537,finance_company,16200.0,0.15,776.25,2023-05-16,active
7475,2537,bank,14400.0,0.05,630.0,2023-07-26,active
7476,2537,credit_card,7400.0,0.15,709.17,2023-12-10,active
7477,2537,finance_company,10200.0,0.25,531.25,2024-02-20,active
7478,2537,finance_company,10800.0,0.25,2250.0,2024-04-22,active
7479,2537,finance_company,15100.0,0.25,1572.92,2024-09-07,active
7480,2538,credit_card,2700.0,0.15,129.37,2023-05-07,active
7481,2538,bank,2000.0,0.05,87.5,2023-09-16,active
7482,2539,credit_card,1800.0,0.15,86.25,2023-06-18,active
7483,2540,bank,1800.0,0.05,78.75,2023-03-03,active
7484,2540,finance_company,2800.0,0.15,268.33,2023-08-21,active
7485,2544,finance_company,1000.0,0.15,95.83,2023-06-04,active
7486,2544,credit_card,1000.0,0.15,191.67,2023-09-19,active
7487,2546,credit_card,2300.0,0.15,440.83,2023-06-20,active
7488,2547,finance_company,3000.0,0.15,287.5,2023-02-22,active
7489,2547,credit_card,1800.0,0.15,345.0,2023-07-07,active
7490,2549,bank,3300.0,0.05,144.38,2023-04-04,active
7491,2550,bank,2600.0,0.05,455.0,2023-04-30,active
7492,2551,credit_card,1800.0,0.15,345.0,2023-06-17,active
7493,2551,finance_company,3300.0,0.15,316.25,2023-11-07,active
7494,2553,finance_company,3500.0,0.15,167.71,2023-03-26,active
7495,2554,finance_company,2400.0,0.15,460.0,2023-04-30,active
7496,2556,credit_card,1000.0,0.15,191.67,2023-02-03,active
7497,2557,finance_company,9400.0,0.15,1801.67,2023-04-25,active
7498,2557,credit_card,21700.0,0.15,4159.17,2023-10-20,active
7499,2557,finance_company,15800.0,0.15,3028.33,2024-01-18,active
7500,2557,finance_company,21800.0,0.25,1135.42,2024-06-22,active
7501,2557,finance_company,19800.0,0.25,1031.25,2024-09-07,active
7502,2558,bank,2200.0,0.05,192.5,2023-02-18,active
7503,2558,bank,4000.0,0.05,175.0,2023-06-19,active
7504,2559,finance_company,2200.0,0.15,105.42,2023-04-14,active
7505,2560,credit_card,3500.0,0.15,335.42,2023-04-13,active
7506,2560,finance_company,1700.0,0.15,325.83,2023-07-10,active
7507,2561,bank,10000.0,0.05,1750.0,2023-04-26,active
7508,2561,bank,15300.0,0.05,2677.5,2023-10-09,active
7509,2561,bank,6500.0,0.05,284.38,2024-01-23,active
7510,2561,finance_company,9200.0,0.25,1916.67,2024-07-16,active
7511,2561,finance_company,12100.0,0.25,630.21,2024-10-20,active
7512,2561,finance_company,15700.0,0.25,3270.83,2024-12-18,active
7513,2563,credit_card,14300.0,0.15,2740.83,2023-04-22,active
7514,2563,credit_card,11800.0,0.15,1130.83,2023-10-02,active
7515,2563,finance_company,5800.0,0.15,277.92,2023-12-29,active
7516,2563,finance_company,6200.0,0.25,645.83,2024-05-10,active
7517,2563,finance_company,13700.0,0.25,713.54,2024-09-03,active
7518,2564,credit_card,12100.0,0.15,579.79,2023-02-09,active
7519,2564,credit_card,17600.0,0.15,843.33,2023-07-24,active
7520,2564,credit_card,23900.0,0.15,1145.21,2023-11-09,active
7521,2564,finance_company,24000.0,0.25,2500.0,2024-03-06,active
7522,2564,finance_company,11300.0,0.25,588.54,2024-04-07,active
7523,2564,finance_company,9400.0,0.25,979.17,2024-09-02,active
7524,2567,credit_card,2100.0,0.15,100.62,2023-06-02,active
7525,2567,finance_company,4300.0,0.15,412.08,2023-10-09,active
7526,2569,bank,1300.0,0.05,227.5,2023-05-02,active
7527,2569,bank,2000.0,0.05,350.0,2023-09-04,active
7528,2570,credit_card,3700.0,0.15,177.29,2023-05-30,active
7529,2570,finance_company,2700.0,0.15,517.5,2023-10-04,active
7530,2573,credit_card,17300.0,0.15,3315.83,2023-05-12,active
7531,2573,finance_company,10300.0,0.15,1974.17,2023-06-24,active
7532,2573,finance_company,19600.0,0.15,1878.33,2023-08-26,active
7533,2573,finance_company,14400.0,0.25,1500.0,2024-01-24,active
7534,2573,finance_company,18700.0,0.25,3895.83,2024-07-19,active
7535,2574,bank,4400.0,0.05,192.5,2023-03-04,active
7536,2574,credit_card,3700.0,0.15,709.17,2023-04-18,active
7537,2575,finance_company,3400.0,0.15,651.67,2023-02-06,active
7538,2576,credit_card,6200.0,0.15,594.17,2023-05-31,active
7539,2576,bank,11000.0,0.05,481.25,2023-11-09,active
7540,2576,bank,7500.0,0.05,656.25,2024-03-05,active
7541,2576,finance_company,4100.0,0.25,213.54,2024-06-12,active
7542,2577,credit_card,4300.0,0.15,206.04,2023-05-31,active
7543,2578,bank,2600.0,0.05,227.5,2023-05-25,active
7544,2578,bank,4200.0,0.05,367.5,2023-09-10,active
7545,2579,finance_company,1600.0,0.15,306.67,2023-04-04,active
7546,2580,finance_company,3300.0,0.15,158.12,2023-05-31,active
7547,2582,credit_card,13500.0,0.15,646.87,2023-05-03,active
7548,2582,credit_card,22000.0,0.15,2108.33,2023-08-27,active
7549,2582,finance_company,22000.0,0.15,1054.17,2023-10-08,active
7550,2582,finance_company,23800.0,0.25,2479.17,2024-01-21,active
7551,2582,finance_company,24000.0,0.25,5000.0,2024-04-15,active
7552,2582,finance_company,18400.0,0.25,958.33,2024-08-19,active
7553,2583,credit_card,4000.0,0.15,766.67,2023-03-26,active
7554,2584,finance_company,1900.0,0.15,91.04,2023-05-04,active
7555,2585,bank,5200.0,0.05,227.5,2023-02-27,active
7556,2586,finance_company,2900.0,0.15,277.92,2023-02-22,active
7557,2586,credit_card,4200.0,0.15,201.25,2023-07-07,active
7558,2587,finance_company,2800.0,0.15,536.67,2023-02-02,active
7559,2587,bank,3400.0,0.05,297.5,2023-07-18,active
7560,2588,finance_company,1900.0,0.15,91.04,2023-04-22,active
7561,2588,bank,2000.0,0.05,87.5,2023-07-31,active
7562,2589,credit_card,4100.0,0.15,196.46,2023-04-19,active
7563,2592,credit_card,2900.0,0.15,277.92,2023-04-25,active
7564,2593,credit_card,1900.0,0.15,182.08,2023-02-27,active
7565,2595,bank,5100.0,0.05,223.12,2023-04-03,active
7566,2595,finance_company,1900.0,0.15,91.04,2023-05-12,active
7567,2596,credit_card,1000.0,0.15,95.83,2023-04-30,active
7568,2596,credit_card,1000.0,0.15,95.83,2023-08-31,active
7569,2601,credit_card,13600.0,0.15,1303.33,2023-02-28,active
7570,2601,credit_card,16200.0,0.15,1552.5,2023-04-17,active
7571,2601,credit_card,16100.0,0.15,1542.92,2023-09-10,active
7572,2601,finance_company,17000.0,0.25,3541.67,2023-10-20,active
7573,2601,finance_company,12400.0,0.25,1291.67,2024-03-25,active
7574,2601,finance_company,9400.0,0.25,1958.33,2024-07-27,active
7575,2601,finance_company,12700.0,0.25,2645.83,2024-11-10,active
7576,2603,bank,1700.0,0.05,148.75,2023-03-29,active
7577,2603,finance_company,1800.0,0.15,86.25,2023-07-22,active
7578,2603,finance_company,1900.0,0.15,91.04,2023-09-30,active
7579,2603,finance_company,3400.0,0.25,354.17,2024-01-27,active
7580,2603,finance_company,1400.0,0.25,72.92,2024-06-13,active
7581,2603,finance_company,2400.0,0.25,125.0,2024-10-26,active
7582,2606,credit_card,13700.0,0.15,656.46,2023-02-18,active
7583,2606,credit_card,7100.0,0.15,1360.83,2023-04-17,active
7584,2606,credit_card,8300.0,0.15,795.42,2023-08-14,active
7585,2607,bank,15000.0,0.05,2625.0,2023-05-23,active
7586,2607,bank,6300.0,0.05,1102.5,2023-10-21,active
7587,2607,finance_company,16800.0,0.15,1610.0,2023-12-04,active
7588,2607,finance_company,13900.0,0.25,723.96,2024-04-08,active
7589,2607,finance_company,17100.0,0.25,1781.25,2024-05-18,active
7590,2608,bank,9000.0,0.05,1575.0,2023-02-24,active
7591,2608,finance_company,9200.0,0.15,1763.33,2023-07-13,active
7592,2608,bank,17400.0,0.05,1522.5,2023-08-20,active
7593,2608,finance_company,13600.0,0.25,1416.67,2024-01-14,active
7594,2608,finance_company,14300.0,0.25,2979.17,2024-04-10,active
7595,2609,bank,4000.0,0.05,350.0,2023-04-17,active
7596,2610,finance_company,5700.0,0.15,546.25,2023-06-07,active
7597,2611,credit_card,5500.0,0.15,527.08,2023-04-25,active
7598,2611,bank,6000.0,0.05,1050.0,2023-09-07,active
7599,2612,finance_company,4500.0,0.15,215.62,2023-03-10,active
7600,2612,bank,3800.0,0.05,665.0,2023-08-29,active
7601,2613,finance_company,15900.0,0.15,1523.75,2023-04-11,active
7602,2613,credit_card,9100.0,0.15,1744.17,2023-10-06,active
7603,2613,bank,7200.0,0.05,315.0,2024-03-01,active
7604,2615,credit_card,3800.0,0.15,728.33,2023-06-15,active
7605,2616,finance_company,4800.0,0.15,460.0,2023-02-02,active
7606,2618,finance_company,4100.0,0.15,392.92,2023-02-16,active
7607,2618,credit_card,2800.0,0.15,536.67,2023-07-13,active
7608,2620,bank,4500.0,0.05,787.5,2023-04-12,active
7609,2621,credit_card,2400.0,0.15,230.0,2023-04-24,active
7610,2621,credit_card,3400.0,0.15,162.92,2023-06-29,active
7611,2622,credit_card,5500.0,0.15,263.54,2023-05-04,active
7612,2623,credit_card,1400.0,0.15,134.17,2023-05-15,active
7613,2623,finance_company,3500.0,0.15,335.42,2023-10-19,active
7614,2624,credit_card,3800.0,0.15,728.33,2023-04-19,active
7615,2626,bank,13200.0,0.05,577.5,2023-06-19,active
7616,2626,finance_company,9100.0,0.15,1744.17,2023-07-20,active
7617,2626,finance_company,15100.0,0.15,723.54,2023-10-26,active
7618,2626,finance_company,8300.0,0.25,432.29,2024-02-02,active
7619,2627,bank,2100.0,0.05,367.5,2023-05-10,active
7620,2628,bank,2200.0,0.05,385.0,2023-06-26,active
7621,2628,credit_card,4300.0,0.15,206.04,2023-09-11,active
7622,2629,bank,6100.0,0.05,1067.5,2023-02-21,active
7623,2630,credit_card,19800.0,0.15,1897.5,2023-02-20,active
7624,2630,credit_card,19900.0,0.15,953.54,2023-05-26,active
7625,2630,finance_company,11000.0,0.15,1054.17,2023-06-27,active
7626,2630,finance_company,10500.0,0.25,546.88,2023-12-19,active
7627,2630,finance_company,19700.0,0.25,1026.04,2024-02-23,active
7628,2630,finance_company,17800.0,0.25,3708.33,2024-06-09,active
7629,2630,finance_company,8400.0,0.25,875.0,2024-07-13,active
7630,2631,credit_card,2300.0,0.15,110.21,2023-06-08,active
7631,2632,finance_company,12200.0,0.15,1169.17,2023-04-25,active
7632,2632,bank,13900.0,0.05,608.12,2023-08-06,active
7633,2632,finance_company,13500.0,0.15,1293.75,2024-01-07,active
7634,2632,finance_company,14200.0,0.25,1479.17,2024-04-03,active
7635,2632,finance_company,14800.0,0.25,770.83,2024-07-30,active
7636,2634,finance_company,2100.0,0.15,402.5,2023-02-10,active
7637,2634,finance_company,2700.0,0.15,129.37,2023-05-09,active
7638,2635,bank,4100.0,0.05,358.75,2023-03-27,active
7639,2635,bank,3400.0,0.05,148.75,2023-08-18,active
7640,2636,credit_card,4200.0,0.15,402.5,2023-06-14,active
7641,2636,bank,2400.0,0.05,210.0,2023-11-20,active
7642,2637,bank,4600.0,0.05,805.0,2023-04-12,active
7643,2638,credit_card,4100.0,0.15,785.83,2023-04-09,active
7644,2638,bank,2800.0,0.05,245.0,2023-09-21,active
7645,2639,finance_company,5200.0,0.15,249.17,2023-05-22,active
7646,2640,credit_card,2400.0,0.15,460.0,2023-04-14,active
7647,2641,bank,8200.0,0.05,717.5,2023-03-23,active
7648,2641,bank,9200.0,0.05,805.0,2023-07-26,active
7649,2641,credit_card,14900.0,0.15,1427.92,2023-09-24,active
7650,2642,credit_card,1500.0,0.15,71.87,2023-06-16,active
7651,2643,bank,1000.0,0.05,43.75,2023-03-07,active
7652,2643,finance_company,1000.0,0.15,95.83,2023-04-28,active
7653,2644,bank,4700.0,0.05,411.25,2023-02-21,active
7654,2644,bank,3300.0,0.05,144.38,2023-05-01,active
7655,2647,credit_card,4600.0,0.15,881.67,2023-03-09,active
7656,2648,finance_company,1800.0,0.15,345.0,2023-06-12,active
7657,2648,bank,1600.0,0.05,280.0,2023-11-07,active
7658,2649,bank,1500.0,0.05,131.25,2023-05-31,active
7659,2649,credit_card,3300.0,0.15,158.12,2023-07-11,active
7660,2651,finance_company,3000.0,0.15,287.5,2023-06-02,active
7661,2651,finance_company,3100.0,0.15,594.17,2023-11-03,active
7662,2652,finance_company,2300.0,0.15,220.42,2023-05-16,active
7663,2654,bank,3300.0,0.05,288.75,2023-05-15,active
7664,2654,finance_company,4900.0,0.15,469.58,2023-10-14,active
7665,2655,bank,1800.0,0.05,78.75,2023-03-04,active
7666,2655,bank,4100.0,0.05,717.5,2023-06-28,active
7667,2656,finance_company,9000.0,0.15,862.5,2023-06-07,active
7668,2656,credit_card,6100.0,0.15,584.58,2023-08-01,active
7669,2656,bank,8400.0,0.05,1470.0,2023-12-31,active
7670,2656,finance_company,12200.0,0.25,2541.67,2024-02-23,active
7671,2656,finance_company,15600.0,0.25,812.5,2024-04-17,active
7672,2656,finance_company,15900.0,0.25,1656.25,2024-06-15,active
7673,2657,finance_company,1700.0,0.15,325.83,2023-05-13,active
7674,2657,credit_card,1900.0,0.15,91.04,2023-08-23,active
7675,2658,bank,1000.0,0.05,43.75,2023-05-27,active
7676,2658,bank,1100.0,0.05,192.5,2023-10-12,active
7677,2658,credit_card,1100.0,0.15,105.42,2024-03-07,active
7678,2658,finance_company,1600.0,0.25,83.33,2024-05-28,active
7679,2659,bank,5000.0,0.05,875.0,2023-04-29,active
7680,2659,finance_company,4100.0,0.15,785.83,2023-09-06,active
7681,2660,credit_card,3100.0,0.15,297.08,2023-02-22,active
7682,2660,finance_company,1800.0,0.15,86.25,2023-07-06,active
7683,2662,credit_card,2000.0,0.15,383.33,2023-05-26,active
7684,2663,bank,8000.0,0.05,1400.0,2023-05-30,active
7685,2663,finance_company,7600.0,0.15,1456.67,2023-08-31,active
7686,2663,bank,9200.0,0.05,1610.0,2023-11-06,active
7687,2663,finance_company,10200.0,0.25,1062.5,2024-04-20,active
7688,2663,finance_company,8300.0,0.25,1729.17,2024-08-04,active
7689,2664,credit_card,1800.0,0.15,86.25,2023-04-18,active
7690,2666,finance_company,4900.0,0.15,939.17,2023-04-23,active
7691,2666,credit_card,10200.0,0.15,1955.0,2023-08-13,active
7692,2666,bank,6100.0,0.05,533.75,2024-01-01,active
7693,2666,finance_company,10200.0,0.25,531.25,2024-03-02,active
7694,2666,finance_company,7600.0,0.25,1583.33,2024-05-07,active
7695,2667,finance_company,3500.0,0.15,335.42,2023-06-20,active
7696,2667,finance_company,4800.0,0.15,920.0,2023-08-28,active
7697,2668,bank,12100.0,0.05,1058.75,2023-02-10,active
7698,2668,bank,8100.0,0.05,1417.5,2023-07-12,active
7699,2668,finance_company,15900.0,0.15,761.88,2023-10-11,active
7700,2668,finance_company,9500.0,0.25,494.79,2023-12-07,active
7701,2668,finance_company,16200.0,0.25,1687.5,2024-04-21,active
7702,2668,finance_company,22300.0,0.25,2322.92,2024-08-23,active
7703,2669,credit_card,4900.0,0.15,939.17,2023-04-13,active
7704,2669,finance_company,2400.0,0.15,230.0,2023-06-19,active
7705,2670,finance_company,4200.0,0.15,805.0,2023-03-31,active
7706,2670,bank,2600.0,0.05,455.0,2023-08-22,active
7707,2672,finance_company,3200.0,0.15,153.33,2023-02-01,active
7708,2672,bank,4200.0,0.05,367.5,2023-04-11,active
7709,2673,bank,1000.0,0.05,43.75,2023-05-27,active
7710,2674,finance_company,3600.0,0.15,345.0,2023-04-29,active
7711,2676,bank,4500.0,0.05,787.5,2023-04-02,active
7712,2678,credit_card,4100.0,0.15,196.46,2023-04-27,active
7713,2678,credit_card,4800.0,0.15,230.0,2023-07-12,active
7714,2681,finance_company,9800.0,0.15,1878.33,2023-02-10,active
7715,2681,credit_card,15200.0,0.15,728.33,2023-05-17,active
7716,2681,finance_company,10100.0,0.15,967.92,2023-08-31,active
7717,2681,finance_company,14200.0,0.25,2958.33,2023-11-03,active
7718,2682,finance_company,5300.0,0.15,253.96,2023-06-16,active
7719,2682,credit_card,4800.0,0.15,920.0,2023-09-11,active
7720,2683,bank,1000.0,0.05,43.75,2023-02-06,active
7721,2683,bank,1500.0,0.05,262.5,2023-07-07,active
7722,2683,bank,1000.0,0.05,43.75,2023-09-11,active
7723,2683,finance_company,1000.0,0.25,52.08,2023-11-09,active
7724,2684,credit_card,4200.0,0.15,805.0,2023-05-21,active
7725,2684,bank,4200.0,0.05,735.0,2023-07-14,active
7726,2685,finance_company,16200.0,0.15,3105.0,2023-05-02,active
7727,2685,finance_company,6800.0,0.15,325.83,2023-09-22,active
7728,2685,finance_company,13300.0,0.15,637.29,2024-01-07,active
7729,2685,finance_company,8500.0,0.25,1770.83,2024-06-02,active
7730,2685,finance_company,6200.0,0.25,645.83,2024-07-19,active
7731,2686,finance_company,2700.0,0.15,517.5,2023-03-01,active
7732,2686,credit_card,2100.0,0.15,402.5,2023-06-04,active
7733,2688,finance_company,1300.0,0.15,124.58,2023-06-07,active
7734,2691,credit_card,4500.0,0.15,215.62,2023-03-29,active
7735,2691,bank,4200.0,0.05,735.0,2023-08-03,active
7736,2694,finance_company,2300.0,0.15,110.21,2023-02-27,active
7737,2695,credit_card,1000.0,0.15,47.92,2023-03-08,active
7738,2696,finance_company,11300.0,0.15,1082.92,2023-04-17,active
7739,2696,finance_company,15700.0,0.15,752.29,2023-06-12,active
7740,2696,finance_company,13600.0,0.15,651.67,2023-10-10,active
7741,2696,finance_company,12900.0,0.25,671.88,2024-02-03,active
7742,2696,finance_company,15400.0,0.25,1604.17,2024-07-21,active
7743,2697,bank,2300.0,0.05,402.5,2023-05-26,active
7744,2697,bank,1600.0,0.05,140.0,2023-10-29,active
7745,2698,finance_company,1500.0,0.15,287.5,2023-02-08,active
7746,2698,bank,1600.0,0.05,280.0,2023-07-24,active
7747,2699,bank,2300.0,0.05,100.62,2023-02-25,active
7748,2699,credit_card,3200.0,0.15,153.33,2023-04-04,active
7749,2702,credit_card,2200.0,0.15,105.42,2023-05-16,active
7750,2703,credit_card,2400.0,0.15,460.0,2023-03-23,active
7751,2705,finance_company,1000.0,0.15,95.83,2023-03-21,active
7752,2705,credit_card,1000.0,0.15,95.83,2023-08-02,active
7753,2706,credit_card,1500.0,0.15,143.75,2023-02-15,active
7754,2708,credit_card,2000.0,0.15,383.33,2023-06-14,active
7755,2709,credit_card,1000.0,0.15,47.92,2023-04-05,active
7756,2709,credit_card,1000.0,0.15,191.67,2023-07-17,active
7757,2710,credit_card,2200.0,0.15,421.67,2023-04-18,active
7758,2711,finance_company,10900.0,0.15,1044.58,2023-03-25,active
7759,2711,bank,13200.0,0.05,2310.0,2023-09-11,active
7760,2711,bank,20300.0,0.05,3552.5,2024-03-04,active
7761,2711,finance_company,11200.0,0.25,583.33,2024-06-12,active
7762,2711,finance_company,17300.0,0.25,1802.08,2024-07-23,active
7763,2711,finance_company,15400.0,0.25,3208.33,2024-12-03,active
7764,2714,finance_company,5100.0,0.15,977.5,2023-05-20,active
7765,2714,credit_card,2500.0,0.15,479.17,2023-09-14,active
7766,2716,finance_company,2200.0,0.15,421.67,2023-02-26,active
7767,2716,finance_company,3000.0,0.15,287.5,2023-07-17,active
7768,2717,finance_company,1100.0,0.15,105.42,2023-05-28,active
7769,2717,bank,1600.0,0.05,140.0,2023-10-22,active
7770,2718,finance_company,3300.0,0.15,632.5,2023-01-31,active
7771,2718,bank,6700.0,0.05,586.25,2023-07-29,active
7772,2718,credit_card,3500.0,0.15,670.83,2024-01-06,active
7773,2718,finance_company,5900.0,0.25,1229.17,2024-07-02,active
7774,2718,finance_company,8700.0,0.25,906.25,2024-11-14,active
7775,2719,credit_card,3200.0,0.15,153.33,2023-04-12,active
7776,2722,credit_card,4200.0,0.15,805.0,2023-05-29,active
7777,2722,bank,4600.0,0.05,805.0,2023-08-19,active
7778,2723,credit_card,3400.0,0.15,162.92,2023-05-16,active
7779,2725,credit_card,2100.0,0.15,402.5,2023-03-18,active
7780,2725,finance_company,3200.0,0.15,153.33,2023-08-21,active
7781,2727,finance_company,2900.0,0.15,555.83,2023-06-16,active
7782,2727,bank,3600.0,0.05,157.5,2023-09-09,active
7783,2728,finance_company,1000.0,0.15,47.92,2023-04-03,active
7784,2730,finance_company,3200.0,0.15,153.33,2023-06-20,active
7785,2730,finance_company,3800.0,0.15,182.08,2023-11-11,active
7786,2731,bank,3500.0,0.05,153.12,2023-06-18,active
7787,2731,credit_card,3200.0,0.15,306.67,2023-08-07,active
7788,2732,finance_company,2700.0,0.15,258.75,2023-04-07,active
7789,2732,finance_company,1900.0,0.15,182.08,2023-06-06,active
7790,2734,finance_company,3500.0,0.15,167.71,2023-04-17,active
7791,2734,finance_company,4000.0,0.15,766.67,2023-09-17,active
7792,2736,credit_card,4700.0,0.15,450.42,2023-05-23,active
7793,2736,finance_company,2500.0,0.15,479.17,2023-09-27,active
7794,2737,credit_card,4400.0,0.15,421.67,2023-03-27,active
7795,2737,bank,5200.0,0.05,227.5,2023-05-27,active
7796,2738,finance_company,1000.0,0.15,191.67,2023-06-20,active
7797,2738,credit_card,1000.0,0.15,191.67,2023-07-24,active
7798,2739,bank,3400.0,0.05,148.75,2023-05-12,active
7799,2740,finance_company,3000.0,0.15,287.5,2023-06-09,active
7800,2740,finance_company,1500.0,0.15,287.5,2023-10-22,active
7801,2741,finance_company,3100.0,0.15,297.08,2023-06-02,active
7802,2741,credit_card,4100.0,0.15,392.92,2023-11-16,active
7803,2742,finance_company,14000.0,0.15,1341.67,2023-02-05,active
7804,2742,bank,11200.0,0.05,490.0,2023-05-19,active
7805,2742,finance_company,7000.0,0.15,670.83,2023-08-27,active
7806,2743,credit_card,1200.0,0.15,230.0,2023-05-19,active
7807,2746,bank,2900.0,0.05,126.88,2023-04-22,active
7808,2747,bank,1900.0,0.05,166.25,2023-05-02,active
7809,2747,bank,2000.0,0.05,350.0,2023-07-26,active
7810,2748,credit_card,2300.0,0.15,220.42,2023-03-13,active
7811,2748,bank,2400.0,0.05,420.0,2023-08-19,active
7812,2749,credit_card,5200.0,0.15,249.17,2023-05-17,active
7813,2751,bank,11600.0,0.05,507.5,2023-04-22,active
7814,2751,bank,7200.0,0.05,315.0,2023-07-06,active
7815,2751,credit_card,12500.0,0.15,598.96,2023-09-13,active
7816,2751,finance_company,7200.0,0.25,375.0,2023-11-25,active
7817,2752,credit_card,1000.0,0.15,95.83,2023-05-03,active
7818,2753,credit_card,4700.0,0.15,900.83,2023-02-08,active
7819,2754,finance_company,4200.0,0.15,805.0,2023-05-28,active
